energy,generation,msd
-4.37180233001709,7,0.9086742088267092
-4.735091845194499,7,0.5563971573209573
-4.475964546203613,6,0.7577329750429778
-4.614392916361491,5,0.621037658982281
-4.38010311126709,9,1.0608072830032087
-4.691662470499675,7,0.6687985775244073
-4.659093538920085,7,0.7619946803628231
-4.336191177368164,3,0.73119558667616
-4.828316370646159,7,0.5445946117707156
-4.361194292704265,6,0.9626057325678689
-4.420373280843099,6,0.7949459771400621
-4.545590718587239,7,0.7784156433586956
-4.627724965413411,7,0.6319990147307419
-4.660866419474284,7,0.6819202681614255
-4.521524747212728,9,0.93506259479508
-4.353019714355469,9,0.9256429532468049
-4.624762852986653,7,0.7068380528914003
-4.693554878234863,8,0.7226992109777023
-4.562570889790853,7,0.7549260947579821
-4.108078638712565,10,1.1165890393349782
-4.734699885050456,8,0.5535138519482753
-4.734113693237305,6,0.6723664912266237
-4.499031066894531,6,0.6699650643499262
-3.8293755849202475,8,0.9281910854754306
-4.779425938924153,7,0.714482681879613
-4.030726432800293,9,1.1158389314790877
-4.837260882059733,7,0.547581496386504
-4.080114364624023,10,0.9578599547892853
-4.1551313400268555,9,0.9856030133195336
-4.502766927083333,6,0.9549899733252515
-4.74849001566569,9,0.7060925591495693
-4.682245254516602,5,0.4942890424398762
-4.188294092814128,10,1.0613648535573774
-4.621604601542155,8,0.6257834165223543
-4.144903182983398,7,0.9005605994752849
-4.7221018473307295,7,0.7458893008473589
-4.75651200612386,6,0.6552549957394841
-4.3451588948567705,7,1.0240015095574633
-4.661580721537272,3,0.47466015028953246
-4.5107466379801435,9,0.7704376257883144
-4.494399706522624,4,0.7030301242101934
-4.631368001302083,10,1.0354533335815876
-4.175015767415364,8,1.0289718251045217
-4.5314985911051435,9,0.7333761124135156
-4.056795756022136,9,0.952350038332086
-4.337831815083821,6,0.946694481285323
-4.6999257405598955,7,0.7248432745225736
-4.422567367553711,9,0.8787040166127426
-4.731521924336751,7,0.6009124346798956
-4.797421137491862,6,0.7839612741326212
-4.734241803487142,8,0.660719418799522
-4.523427327473958,7,0.7449685851025238
-4.537471453348796,6,0.5899699238052583
-4.707411130269368,9,0.6762869012197603
-4.505916595458984,8,0.6777791580525787
-4.819583574930827,7,0.6784605046379749
-4.78781795501709,7,0.6697856449900564
-4.028357823689778,7,1.043045726054862
-4.522233963012695,6,0.6569876287888841
-4.274035135904948,11,1.0019964116991549
-4.590795834859212,9,0.7618453403612518
-4.5002336502075195,8,0.6482400024037026
-4.657833735148112,8,0.6059033837462625
-4.7782236735026045,6,0.5288126065153252
-3.976064682006836,5,1.100156617682332
-4.147126197814941,8,1.0664567127019087
-4.729300181070964,7,0.7138510026018684
-4.107767422993978,6,1.0307377416545422
-4.760424931844075,5,0.42787998537359534
-4.424461364746094,4,0.6243724037605184
-4.408006985982259,6,0.8058484781952147
-4.7921450932820635,8,0.6153068512884817
-4.731584231058757,9,0.5467815539692512
-4.138333002726237,10,1.1631099484056673
-4.488544464111328,7,0.9513398394202892
-4.53608512878418,8,0.7197688013253419
-4.724100112915039,6,0.5448508195339736
-4.698862075805664,6,0.5930127694181598
-4.775353113810222,7,0.6094433443932448
-3.761693318684896,7,1.1628635585612173
-4.737366358439128,9,0.5080871234381289
-4.218817075093587,8,1.1613863032903156
-4.7548166910807295,7,0.9164619116422229
-4.720091183980306,8,0.8350256522442306
-4.191022237141927,7,0.8394516489963099
-4.602519989013672,6,0.5183734998486097
-4.350085576375325,8,0.725786147067423
-3.9775873819986978,10,0.9673608844676446
-4.719765027364095,8,0.5329351662457907
-4.738813718159993,10,0.5964024657638785
-4.808352152506511,7,0.529360510706844
-4.818872451782227,8,0.5013458075441516
-4.146020253499349,7,1.0148591358408627
-4.556379000345866,7,0.6828476709911592
-4.344300587972005,10,1.0460756317472548
-4.543861707051595,4,0.6868838515519201
-4.440194447835286,7,0.7128519018184941
-4.390679995218913,6,0.612245986813691
-4.420218149820964,9,1.1045311685204304
-4.068735122680664,7,1.0541977754062837
-4.169226010640462,12,1.3680666841745743
-4.613219579060872,7,0.6434725459418802
-4.7841386795043945,9,0.7441272709577391
-4.703280766805013,9,0.663844202009232
-4.652339617411296,9,0.7806576294114702
-4.760281880696614,6,0.5395469880851886
-4.778292020161946,7,0.6151054397492998
-4.340178489685059,7,0.7823136170651585
-4.652551968892415,8,0.7123476482371699
-4.406682968139648,7,0.8744601916668086
-4.346435546875,7,0.7401151678883217
-4.447285970052083,8,0.9585702779255243
-4.469104448954265,4,0.6504392311997704
-4.4306640625,6,0.7332533026882689
-4.336092313130696,8,0.9354137747333272
-4.729248682657878,9,0.6081537387634913
-4.622324625651042,5,0.467525582645213
-4.668989817301433,8,0.684942929155166
-4.475088437398274,10,0.9390765972938823
-4.362215677897136,8,0.9756252916075229
-4.620701154073079,9,0.8954673925307551
-4.54315185546875,8,0.7238140084613262
-4.664784749348958,8,0.6394831417319997
-4.803831736246745,7,0.5203633245078748
-4.772625923156738,8,0.75688184000362
-4.371486981709798,6,0.867316095623948
-4.2037709554036455,6,0.9195658621100643
-4.609305381774902,7,0.7009900847908263
-4.800581614176433,8,0.7338402189687102
-4.498876889546712,6,0.6905621451367466
-4.559624036153157,7,0.6897373839519055
-4.5134538014729815,7,0.6431917918013796
-4.771015167236328,10,0.5567587748838648
-4.64660104115804,8,0.7788671237216763
-4.587266604105632,8,0.7242398841508368
-4.78081480662028,6,0.6063595416844277
-4.097011566162109,8,1.0126914954578095
-4.591194788614909,6,0.6502591431122627
-4.72267468770345,8,0.5828533479527979
-4.65800666809082,7,0.8226225913084498
-4.76073678334554,9,0.7072993074543369
-4.525439898173015,8,0.6671124928751698
-4.718299865722656,8,0.7059838826439379
-4.682750384012858,7,0.5388242440616945
-4.773955663045247,8,0.6138402909530241
-4.083499908447266,5,0.9963776891243672
-3.7914956410725913,9,1.1453721258910186
-4.794553120930989,8,0.5666067539709402
-4.678498268127441,7,0.5230302614979112
-4.204963684082031,5,0.7207035405197718
-4.632912000020345,8,0.5621978397704858
-4.132065137227376,10,1.3623718583171496
-4.353635470072429,7,0.9185088317775542
-4.45842170715332,8,0.7233792231521644
-4.656898180643718,8,0.6291938414338126
-4.192265510559082,9,0.960427841189377
-4.690587997436523,8,0.6251743963078776
-4.741079012552897,6,0.5146735721407906
-4.545440673828125,10,1.010082668410031
-4.463870366414388,8,0.8407903301067
-4.754922231038411,9,0.6764262739842267
-4.277497291564941,10,1.0079806089875711
-4.405652046203613,7,0.9760395754120741
-4.737303733825684,10,0.6539638080106271
-4.670091946919759,6,0.5687970553678673
-4.776022911071777,9,0.683473851931767
-4.783658345540364,8,0.696639093361603
-3.970418930053711,9,1.2157603498999363
-4.502620697021484,5,0.7751935654035998
-4.673319180806478,8,0.6118792000420783
-4.403520584106445,7,0.7432632768067101
-4.314260800679524,9,0.922586411443134
-4.613221804300944,9,0.5674080463510194
-4.401940027872722,8,0.7949352393169079
-4.3976084391276045,8,1.0183610175303983
-4.504086176554362,9,0.734839188548451
-4.527785619099935,9,0.9165031760793223
-4.6844987869262695,6,0.5637252292817116
-4.791899681091309,9,0.6338076617771056
-3.909245808919271,5,0.910147509741385
-4.772750536600749,9,0.5179253868371573
-4.419853846232097,8,0.7434332342997799
-4.678679784138997,8,0.9792679632489216
-4.697103818257649,10,0.8212379714330348
-4.480682373046875,8,0.8318947770770805
-4.631444613138835,6,0.5331118921894528
-4.350757916768392,7,0.6857161479025011
-3.9138266245524087,9,0.8572722046779946
-4.709278106689453,9,0.5662183696166679
-4.560335477193196,8,0.7345105199238109
-4.767449061075847,9,0.6239925184714631
-4.677228291829427,8,0.776894237292729
-4.035650253295898,8,1.1832430017705342
-4.335384686787923,11,1.2115676488410407
-4.4831797281901045,5,0.7703106551216687
-4.325736045837402,8,0.9585798511983471
-4.460598945617676,8,0.6989953673390984
-4.409480094909668,6,0.810221120524524
-4.779633522033691,8,0.8078941355634353
-4.2403256098429365,9,0.9144303832810987
-4.725736618041992,8,0.6143947100097398
-4.658444722493489,9,0.7255382981125633
-4.525350570678711,9,0.9705775451638531
-4.701370557149251,10,0.7208979023853184
-4.744558970133464,10,0.7944093823920987
-4.781126658121745,5,0.5193706487945573
-4.711030006408691,9,0.690258213157576
-4.701647440592448,10,0.5974859186719892
-4.6815236409505205,8,0.7199710351970562
-4.370442072550456,7,0.848003440735023
-4.309434254964192,8,0.7257828244414792
-4.359379768371582,8,1.0055612352289043
-3.948087692260742,3,1.0010680859439447
-4.4637298583984375,4,0.5251993676539571
-4.180216471354167,3,0.9348662820191489
-4.686247825622559,10,0.6457961727299679
-4.421366373697917,8,0.8142316866506095
-4.6220598220825195,8,0.7217284684626338
-4.741737683614095,10,0.6867763501151951
-4.507113456726074,9,0.7736206321550952
-4.603838920593262,6,0.7990380512518556
-4.354276021321614,8,0.7344572148488974
-4.784232457478841,8,0.5331538419400252
-4.509842236836751,10,0.9509362719434639
-4.792390505472819,7,0.6820825304017569
-4.657625198364258,7,0.6611994942347211
-4.194352467854817,5,0.8942997246895885
-4.798580169677734,6,0.5114164850472046
-4.772918065388997,8,0.7318355470056449
-4.267629305521647,7,0.8964897615520161
-4.790427207946777,8,0.5331977414349397
-4.6959638595581055,5,0.4794330758625082
-4.765276273091634,9,0.5316155994383504
-4.710095087687175,8,0.6949748168225612
-4.657277425130208,6,0.5532050915300891
-4.361458460489909,8,1.2273088202686333
-4.462126731872559,9,0.7677457306942155
-4.790930430094401,5,0.5217850912080849
-4.114697456359863,10,1.1361616321692767
-4.756155014038086,8,0.8200375136549138
-4.7273149490356445,10,0.7385187480823844
-4.537066459655762,8,0.7352516538088024
-4.720386823018392,7,0.6387712228615899
-4.673659324645996,8,0.5571461543937485
-4.468661626180013,9,0.7678777906432326
-4.132138888041179,7,0.9834432433277404
-3.8630921045939126,9,0.9571719328920398
-4.340216000874837,9,0.9150221190488388
-4.732259750366211,8,0.5350446156377191
-4.2224626541137695,7,0.8053882113892054
-4.5060679117838545,7,0.6396968870180088
-4.604189872741699,9,1.0120104223296105
-4.119189262390137,10,1.1877010660223135
-4.187286376953125,7,1.0625424898688813
-4.5934343338012695,9,0.7222116667060939
-4.175070762634277,9,0.8701693794559217
-4.763922055562337,8,0.6179568703151119
-4.782266934712728,8,0.5438169962435689
-4.523074467976888,6,0.9454605723010833
-4.246418317159017,9,0.9155416174009442
-4.741431554158528,7,0.6881212980540251
-4.5087464650472,10,0.7267762393209768
-4.7298628489176435,8,0.6322773531054448
-4.807070732116699,8,0.5632166044026352
-4.619621594746907,6,0.6403173337920932
-4.447854995727539,10,0.9091255403095065
-4.690776507059733,7,0.7031080043706148
-4.041360855102539,6,1.0163484039769148
-4.737209955851237,8,0.5001292621400625
-4.537875811258952,11,0.7662574994789685
-4.241192817687988,7,0.9287425521459353
-4.789559682210286,7,0.6426072947822243
-4.717139561971028,8,0.5574316607123487
-4.282138824462891,10,1.0002893155906223
-4.437512397766113,8,0.9527714511453302
-4.5314944585164385,9,0.867215747275821
-4.783158620198567,8,0.5854965578067025
-4.143359184265137,5,1.0274139924757153
-4.790926933288574,7,0.5801409364541756
-3.951228141784668,7,1.0372165967544664
-4.773250579833984,9,0.4681895672679739
-4.2761185963948565,9,0.9032043693319928
-4.776937802632649,8,0.8766425243330703
-4.655584971110026,6,0.7633381261032587
-4.093198140462239,8,0.9114929301654812
-4.454766909281413,7,0.7399182998331817
-4.488411585489909,8,0.6676217517130585
-3.9930286407470703,10,0.8324520084096725
-4.3776505788167315,10,0.9300545694996879
-4.704216957092285,10,0.6594597765628897
-4.802359580993652,8,0.5114261114785725
-4.259334246317546,11,1.1376574929369463
-4.288832346598308,9,0.9402916229840187
-4.501438458760579,8,0.7210013199845302
-4.567804336547852,7,0.7887609117980547
-4.7296098073323565,8,0.5698097789043347
-4.38636843363444,9,0.8175943747119438
-4.241504033406575,6,0.974598883742687
-4.742971420288086,8,0.8568940538149376
-4.0772552490234375,10,1.1728085905365624
-4.768441836039226,8,0.5714006520537462
-4.632981618245442,9,0.7601636754882185
-4.574266751607259,9,0.8354022956208212
-4.711325009663899,10,0.6625418210291394
-4.7937672932942705,9,0.7508890657277787
-4.676527659098308,6,0.5948225704978055
-4.773486773173015,8,0.6406917520235063
-4.676297823588054,6,0.5242058408910202
-4.627052307128906,8,0.7445518508935738
-4.68783696492513,7,0.7161029677052855
-4.231520334879558,10,1.0143240746284963
-4.3036603927612305,11,1.2643298114422536
-4.298062006632487,4,0.8678102555857389
-4.336472193400065,8,0.8202440193463758
-4.283798535664876,7,0.871038926166967
-4.750831921895345,9,0.6886403210269135
-4.679862022399902,7,0.527562564267939
-4.331387201944987,9,1.0213200653570678
-4.773219744364421,9,0.5988267990750683
-4.54106076558431,7,0.772090586349929
-4.483433087666829,9,1.120531545667757
-4.4558359781901045,8,0.7646851323689146
-4.406703631083171,9,1.187700991947419
-4.806878725687663,8,0.564381085771962
-4.806845029195149,7,0.6062976119552256
-3.8072179158528647,11,1.2223783227009588
-4.229256947835286,6,0.9122439283870191
-4.342573483784993,12,1.1696380937412767
-4.784478823343913,8,0.6658516940689067
-4.550504366556804,5,0.6531824763933044
-4.7392425537109375,10,0.5775249514754132
-4.754782676696777,7,0.579393462143231
-4.337794939676921,10,0.9179853084678982
-4.721339861551921,8,0.7191500361969502
-4.731039047241211,10,0.5840191110472331
-4.728615442911784,6,0.6737875485643866
-4.451353708902995,7,0.8449322086353975
-4.5040388107299805,6,0.8177855960540757
-4.462140719095866,9,0.7984872773931083
-4.507551193237305,11,1.103823960761048
-4.72092342376709,9,0.7567647938536263
-4.327232360839844,8,1.0119122672749337
-4.6907548904418945,9,0.745503432363821
-4.547860145568848,11,0.8197294079057862
-4.752753893534343,10,0.6120232343647465
-4.134471257527669,8,0.9908124628758413
-4.026481946309407,10,0.8373598501542366
-4.765733083089192,11,0.589190708005544
-4.694142977396647,7,0.5470541008570109
-4.112700462341309,8,0.9593203127680575
-4.5578304926554365,9,0.670177706601237
-4.493784586588542,12,1.242909906156058
-4.307904561360677,10,0.9275467735703505
-4.375425974527995,7,0.7667083504779965
-4.668327649434407,6,0.6224577206095719
-4.119770050048828,8,0.9158355052128849
-4.651758511861165,8,0.7387514537867457
-4.683221181233724,9,0.6864276960012351
-4.523526191711426,9,0.9377019799828966
-4.411313056945801,8,0.8310603275135412
-4.767014185587565,8,0.6866734993165865
-4.388249397277832,9,0.7356265734058791
-4.660778999328613,10,0.6135714603984384
-4.735319137573242,10,0.6510076365818335
-4.572556813557942,8,0.6089911749975133
-4.743963877360026,12,0.7650928133191317
-4.757073402404785,9,0.74800717970823
-4.059524218241374,7,1.026082806567012
-4.756386756896973,5,0.4286611540242236
-4.314247767130534,10,0.8918678929849734
-4.1468610763549805,8,1.2777521607075473
-4.3221486409505205,8,0.903527897353983
-4.723104476928711,6,0.45554524517715905
-4.368221600850423,8,0.827951506521407
-4.359565416971843,8,1.0465020608077733
-4.456613540649414,8,0.6269255918432427
-4.77964464823405,8,0.5341109703370607
-4.283145904541016,11,1.1735113157020396
-4.769234339396159,9,0.6840431463269674
-3.967262585957845,8,0.9210569995510864
-4.554607073465983,7,0.7507729403270712
-4.147825558980306,7,0.9883723310685455
-4.8042402267456055,10,0.858644693480243
-4.697737693786621,9,0.8500360554244653
-4.308177312215169,10,0.8366791664987899
-4.622640609741211,8,0.6063475140043687
-4.435030619303386,8,0.7038284756047369
-3.8440272013346353,8,0.9434764847911318
-4.293580373128255,10,0.8599564635596469
-4.685523351033528,10,0.5973654506041002
-4.8032271067301435,9,0.5448568916119761
-4.81788953145345,9,0.5793405540226254
-4.219707489013672,7,0.8917022553653258
-4.355666478474935,9,0.9550977023681902
-4.463610967000325,6,0.7713072337948379
-4.389278729756673,12,1.041768215294711
-4.418346722920735,6,0.6428303283933839
-4.416620254516602,8,0.6351052032183158
-4.4322465260823565,8,0.9280208046671209
-4.205203692118327,9,0.8993718382434422
-4.759860674540202,9,0.6354654676857071
-4.732563018798828,9,0.6279883353762374
-4.78269640604655,10,0.7618772273217379
-4.4759063720703125,9,0.7638987223538578
-4.620111465454102,13,0.8939146221281719
-4.720473925272624,5,0.5698061661501476
-4.70500373840332,10,0.6791791997665859
-4.7147932052612305,8,0.5036588312805881
-4.6821950276692705,10,0.7313524514096953
-4.729513486226399,8,0.7097111955757969
-4.0677064259847,11,1.0954833629227967
-4.312119166056315,11,1.0567854029135841
-4.435702323913574,4,0.6317482877662225
-4.506540616353353,6,0.5493344374506895
-4.357232729593913,7,0.8543069535024199
