       3       3
       4      85
       5     225
       6     320
       7     265
       8     188
       9     138
      10     123
      11      94
      12      61
       3       5
       4      82
       5     214
       6     270
       7     271
       8     167
       9     169
      10      94
      11     104
      12      77
       3       9
       4      90
       5     209
       6     245
       7     264
       8     215
       9     154
      10     107
      11      82
      12      40
       3       5
       4      77
       5     226
       6     298
       7     261
       8     180
       9     159
      10     117
      11      77
      12      50
       3       6
       4      77
       5     226
       6     263
       7     248
       8     145
       9     175
      10     130
      11     117
      12      58
       3       4
       4      79
       5     228
       6     283
       7     270
       8     203
       9     159
      10     137
      11     111
      12      63
       3       5
       4      70
       5     217
       6     252
       7     246
       8     176
       9     188
      10     107
      11      76
      12      60
       3       2
       4      69
       5     230
       6     258
       7     255
       8     160
       9     162
      10     133
      11     110
      12      43
       3       3
       4      77
       5     203
       6     320
       7     279
       8     217
       9     198
      10     106
      11      97
      12      37
       3       4
       4      74
       5     224
       6     288
       7     300
       8     170
       9     119
      10     109
      11     106
      12      50
       3       2
       4      64
       5     230
       6     321
       7     268
       8     178
       9     144
      10     107
      11      67
      12      38
       3      10
       4      71
       5     261
       6     317
       7     280
       8     234
       9     155
      10     123
      11      80
      12      42
       3       5
       4      73
       5     230
       6     264
       7     265
       8     192
       9     125
      10     130
      11      89
      12      46
       3       4
       4      70
       5     242
       6     291
       7     299
       8     201
       9     170
      10     112
      11      75
      12      38
       3       4
       4      65
       5     220
       6     261
       7     243
       8     170
       9     148
      10     115
      11      94
      12      55
       3       2
       4      75
       5     213
       6     289
       7     249
       8     178
       9     146
      10     110
      11     140
      12      23
       3       2
       4      80
       5     232
       6     277
       7     265
       8     181
       9     157
      10     103
      11      92
      12      39
       3       3
       4      65
       5     232
       6     268
       7     249
       8     190
       9     141
      10     113
      11      98
      12      42
       3       2
       4      70
       5     258
       6     248
       7     292
       8     175
       9     152
      10     121
      11      80
      12      51
       3       6
       4      88
       5     258
       6     230
       7     243
       8     193
       9     159
      10     115
      11      75
      12      51
       3       4
       4      72
       5     250
       6     282
       7     255
       8     232
       9     145
      10     100
      11      77
      12      52
       3       5
       4      69
       5     231
       6     275
       7     307
       8     199
       9     173
      10      86
      11      68
      12      50
       3       6
       4      69
       5     243
       6     262
       7     295
       8     167
       9     162
      10     100
      11      71
      12      39
       3       1
       4      77
       5     225
       6     322
       7     318
       8     173
       9     191
      10     108
      11      53
      12      43
       3       3
       4      81
       5     206
       6     247
       7     281
       8     155
       9     165
      10     128
      11     108
      12      45
       3       5
       4      77
       5     239
       6     262
       7     264
       8     175
       9     136
      10     118
      11      79
      12      63
       3       6
       4      67
       5     253
       6     286
       7     272
       8     145
       9     141
      10      95
      11      92
      12      48
       3       8
       4      64
       5     231
       6     273
       7     286
       8     191
       9     169
      10     122
      11      76
      12      47
       3       6
       4      69
       5     248
       6     296
       7     229
       8     210
       9     158
      10     112
      11      64
      12      75
       3       4
       4      73
       5     235
       6     273
       7     226
       8     157
       9     137
      10     118
      11     155
      12      53
       3       4
       4      71
       5     241
       6     271
       7     259
       8     161
       9     165
      10     145
      11      89
      12      50
       3       7
       4      76
       5     216
       6     263
       7     302
       8     183
       9     162
      10     126
      11      77
      12      44
       3       5
       4      56
       5     225
       6     300
       7     244
       8     185
       9     159
      10     126
      11      77
      12      48
       3       5
       4      71
       5     233
       6     274
       7     310
       8     198
       9     159
      10     113
      11      86
      12      34
       3       8
       4      72
       5     240
       6     273
       7     285
       8     174
       9     171
      10     105
      11      57
      12      43
       3       0
       4      66
       5     230
       6     282
       7     265
       8     179
       9     179
      10     120
      11      84
      12      65
       3       5
       4      66
       5     210
       6     282
       7     297
       8     175
       9     172
      10      89
      11      88
      12      39
       3       5
       4      84
       5     233
       6     290
       7     271
       8     205
       9     176
      10     127
      11     110
      12      35
       3       4
       4      81
       5     223
       6     295
       7     309
       8     176
       9     154
      10      88
      11      80
      12      44
       3       5
       4      67
       5     204
       6     299
       7     252
       8     192
       9     170
      10     131
      11      76
      12      73
       3       8
       4      65
       5     210
       6     263
       7     247
       8     202
       9     183
      10     106
      11      78
      12      43
       3       5
       4      71
       5     228
       6     305
       7     275
       8     183
       9     134
      10     136
      11      80
      12      37
       3       4
       4      63
       5     241
       6     276
       7     260
       8     211
       9     162
      10     122
      11      83
      12      42
       3       7
       4      65
       5     234
       6     309
       7     295
       8     197
       9     147
      10     130
      11      73
      12      40
       3       7
       4      77
       5     231
       6     264
       7     240
       8     206
       9     118
      10     129
      11      98
      12      56
       3       4
       4      86
       5     208
       6     250
       7     238
       8     163
       9     147
      10     119
      11      92
      12      75
       3       3
       4      69
       5     250
       6     246
       7     253
       8     179
       9     124
      10     111
      11      83
      12      29
       3       5
       4      68
       5     222
       6     331
       7     266
       8     199
       9     141
      10     110
      11     118
      12      39
       3       5
       4      83
       5     230
       6     281
       7     296
       8     212
       9     165
      10     122
      11      58
      12      38
       3       2
       4      57
       5     237
       6     267
       7     261
       8     189
       9     158
      10     117
      11      81
      12      50
       3       6
       4      64
       5     266
       6     334
       7     247
       8     202
       9     157
      10     102
      11      71
      12      53
       3       5
       4      71
       5     207
       6     304
       7     276
       8     198
       9     127
      10     110
      11      89
      12      58
       3       3
       4      84
       5     229
       6     281
       7     256
       8     197
       9     144
      10     126
      11      97
      12      28
       3       5
       4      66
       5     217
       6     273
       7     297
       8     190
       9     196
      10      92
      11      59
      12      24
       3       5
       4      70
       5     237
       6     259
       7     277
       8     173
       9     157
      10     115
      11      72
      12      31
       3       6
       4      73
       5     228
       6     322
       7     259
       8     165
       9     154
      10     120
      11     106
      12      57
       3       4
       4      84
       5     220
       6     318
       7     282
       8     214
       9     176
      10     129
      11      66
      12      32
       3       7
       4      75
       5     215
       6     303
       7     269
       8     169
       9     132
      10     122
      11      69
      12      61
       3       5
       4      82
       5     208
       6     319
       7     286
       8     171
       9     162
      10     127
      11      89
      12      38
       3       7
       4      81
       5     190
       6     270
       7     277
       8     151
       9     184
      10     120
      11     101
      12      35
       3       3
       4      90
       5     213
       6     264
       7     267
       8     173
       9     181
      10     138
      11     102
      12      34
       3       6
       4      83
       5     218
       6     301
       7     263
       8     203
       9     144
      10      91
      11      92
      12      59
       3       4
       4      80
       5     203
       6     251
       7     211
       8     172
       9     160
      10     104
      11     113
      12      73
       3       5
       4      88
       5     208
       6     288
       7     259
       8     200
       9     147
      10     118
      11     100
      12      46
       3       6
       4      69
       5     232
       6     281
       7     259
       8     177
       9     180
      10     116
      11      62
      12      47
       3       5
       4      63
       5     213
       6     282
       7     269
       8     202
       9     154
      10     102
      11      87
      12      41
       3       3
       4      68
       5     243
       6     254
       7     254
       8     182
       9     143
      10     127
      11     100
      12      49
       3       7
       4      74
       5     248
       6     280
       7     276
       8     192
       9     153
      10      88
      11      71
      12      43
       3       5
       4      72
       5     226
       6     280
       7     257
       8     166
       9     138
      10     112
      11      87
      12      58
       3       3
       4      89
       5     217
       6     291
       7     260
       8     181
       9     164
      10     141
      11      96
      12      45
       3       4
       4      78
       5     239
       6     280
       7     246
       8     197
       9     145
      10     119
      11     104
      12      45
       3       6
       4      67
       5     213
       6     264
       7     222
       8     216
       9     139
      10     117
      11     104
      12      32
       3       3
       4      76
       5     235
       6     288
       7     238
       8     200
       9     159
      10      97
      11      85
      12      43
       3       2
       4      76
       5     222
       6     275
       7     267
       8     158
       9     129
      10     145
      11      99
      12      66
       3       3
       4      81
       5     233
       6     306
       7     255
       8     212
       9     141
      10     120
      11      86
      12      34
       3       5
       4      64
       5     210
       6     301
       7     243
       8     207
       9     151
      10      93
      11      88
      12      48
       3       3
       4      71
       5     235
       6     280
       7     270
       8     190
       9     151
      10     124
      11      76
      12      44
       3       1
       4      53
       5     226
       6     288
       7     253
       8     164
       9     158
      10     120
      11     100
      12      53
       3       5
       4      90
       5     257
       6     289
       7     275
       8     204
       9     164
      10     109
      11      99
      12      44
       3       6
       4      76
       5     218
       6     269
       7     251
       8     180
       9     163
      10     113
      11     100
      12      62
       3       7
       4      74
       5     226
       6     233
       7     215
       8     169
       9     156
      10     118
      11      99
      12      66
       3       7
       4      68
       5     259
       6     230
       7     263
       8     239
       9     211
      10      87
      11      76
      12      39
       3       4
       4      82
       5     231
       6     267
       7     252
       8     166
       9     189
      10      89
      11      71
      12      59
       3       4
       4      71
       5     215
       6     257
       7     236
       8     167
       9     183
      10     129
      11      70
      12      36
       3       7
       4      66
       5     238
       6     294
       7     234
       8     170
       9     145
      10      96
      11      82
      12      30
       3       5
       4      68
       5     226
       6     278
       7     254
       8     179
       9     152
      10      94
      11      69
      12      57
       3       7
       4      64
       5     220
       6     249
       7     240
       8     182
       9     162
      10      94
      11      97
      12      46
       3       6
       4      64
       5     228
       6     298
       7     262
       8     164
       9     157
      10      84
      11      87
      12      56
       3       6
       4      64
       5     217
       6     272
       7     282
       8     166
       9     168
      10      87
      11      67
      12      47
       3       7
       4      80
       5     235
       6     282
       7     276
       8     189
       9     143
      10     131
      11      74
      12      47
       3       4
       4      70
       5     213
       6     277
       7     259
       8     178
       9     165
      10      98
      11      88
      12      59
       3       3
       4      67
       5     215
       6     303
       7     244
       8     186
       9     161
      10     139
      11      83
      12      23
       3       3
       4      69
       5     211
       6     305
       7     244
       8     222
       9     199
      10      91
      11     115
      12      39
       3       6
       4      75
       5     224
       6     292
       7     267
       8     189
       9     147
      10     139
      11      63
      12      64
       3       7
       4      61
       5     238
       6     317
       7     269
       8     155
       9     146
      10     113
      11      90
      12      37
       3       4
       4      72
       5     245
       6     288
       7     230
       8     179
       9     147
      10     132
      11      61
      12      37
       3       6
       4      65
       5     240
       6     266
       7     244
       8     155
       9     174
      10     132
      11     102
      12      27
       3       5
       4      68
       5     233
       6     280
       7     253
       8     202
       9     149
      10     117
      11      81
      12      43
       3       9
       4      66
       5     236
       6     325
       7     280
       8     198
       9     163
      10     122
      11      70
      12      27
       3       9
       4      64
       5     236
       6     292
       7     236
       8     197
       9     147
      10     113
      11      87
      12      54
       3       4
       4      62
       5     223
       6     293
       7     264
       8     202
       9     143
      10     123
      11     100
      12      58
       3       8
       4      72
       5     233
       6     318
       7     243
       8     182
       9     157
      10     137
      11     115
      12      44
       3       8
       4      76
       5     218
       6     264
       7     261
       8     146
       9     143
      10     128
      11      83
      12      48
       3       6
       4      65
       5     233
       6     269
       7     258
       8     183
       9     159
      10      90
      11      64
      12      24
       3       1
       4      74
       5     235
       6     254
       7     265
       8     174
       9     148
      10     113
      11      91
      12      47
       3       5
       4      86
       5     215
       6     241
       7     273
       8     180
       9     157
      10     116
      11      92
      12      38
       3       4
       4      75
       5     234
       6     264
       7     262
       8     188
       9     152
      10     103
      11     112
      12      44
       3       6
       4      73
       5     238
       6     279
       7     257
       8     175
       9     174
      10      94
      11      79
      12      44
       3       3
       4      63
       5     230
       6     291
       7     304
       8     182
       9     137
      10     108
      11      79
      12      49
       3       5
       4      69
       5     231
       6     283
       7     251
       8     184
       9     212
      10     123
      11      72
      12      59
       3       6
       4      76
       5     214
       6     323
       7     253
       8     174
       9     163
      10     139
      11      75
      12      55
       3       5
       4      79
       5     212
       6     280
       7     264
       8     194
       9     173
      10     116
      11      73
      12      59
       3       2
       4      76
       5     204
       6     287
       7     280
       8     194
       9     169
      10     132
      11     120
      12      59
       3       5
       4      90
       5     209
       6     311
       7     276
       8     206
       9     169
      10     124
      11     111
      12      62
       3       7
       4      65
       5     228
       6     234
       7     250
       8     212
       9     162
      10     103
      11     112
      12      82
       3       4
       4      65
       5     235
       6     283
       7     228
       8     172
       9     157
      10      95
      11     104
      12      79
       3       2
       4      66
       5     200
       6     290
       7     267
       8     233
       9     167
      10     158
      11      87
      12      52
       3       4
       4      79
       5     213
       6     323
       7     302
       8     190
       9     162
      10      94
      11      76
      12      57
       3       3
       4      72
       5     226
       6     280
       7     242
       8     197
       9     150
      10     139
      11      91
      12      69
       3       3
       4      81
       5     226
       6     257
       7     261
       8     174
       9     152
      10     119
      11     106
      12      62
       3       5
       4      65
       5     225
       6     254
       7     256
       8     164
       9     168
      10     100
      11      75
      12      55
       3       8
       4      71
       5     222
       6     291
       7     271
       8     182
       9     176
      10     138
      11      77
      12      45
       3       3
       4      67
       5     224
       6     267
       7     262
       8     196
       9     129
      10     113
      11      99
      12      50
       3       5
       4      66
       5     223
       6     269
       7     262
       8     201
       9     148
      10     105
      11     101
      12      63
       3       4
       4      73
       5     228
       6     287
       7     255
       8     190
       9     145
      10      99
      11      64
      12      34
       3       7
       4      66
       5     224
       6     304
       7     245
       8     189
       9     194
      10      98
      11     103
      12      33
       3       1
       4      60
       5     205
       6     277
       7     254
       8     183
       9     165
      10     138
      11      87
      12      50
       3       4
       4      66
       5     242
       6     259
       7     277
       8     187
       9     145
      10     125
      11      82
      12      39
       3       4
       4      64
       5     239
       6     261
       7     245
       8     207
       9     153
      10     125
      11      97
      12      39
       3       4
       4      71
       5     243
       6     291
       7     241
       8     162
       9     189
      10     121
      11      71
      12      61
       3       4
       4      74
       5     213
       6     289
       7     221
       8     205
       9     166
      10     118
      11      87
      12      38
       3       6
       4      76
       5     227
       6     289
       7     298
       8     197
       9     175
      10     107
      11      56
      12      39
       3       8
       4      77
       5     231
       6     278
       7     258
       8     183
       9     109
      10     131
      11      98
      12      59
       3       4
       4      71
       5     204
       6     313
       7     239
       8     174
       9     162
      10     122
      11      93
      12      33
       3       9
       4      81
       5     243
       6     307
       7     289
       8     196
       9     182
      10      99
      11      78
      12      59
       3       6
       4      77
       5     242
       6     290
       7     265
       8     194
       9     119
      10     105
      11      78
      12      56
       3       3
       4      67
       5     234
       6     288
       7     218
       8     179
       9     119
      10      96
      11      76
      12      46
       3       5
       4      78
       5     230
       6     306
       7     253
       8     195
       9     168
      10     137
      11      67
      12      34
       3       8
       4      78
       5     237
       6     277
       7     265
       8     161
       9     169
      10      86
      11     100
      12      52
       3       5
       4      67
       5     237
       6     270
       7     278
       8     188
       9     162
      10     101
      11     104
      12      54
       3       3
       4      83
       5     208
       6     300
       7     285
       8     194
       9     190
      10      97
      11      97
      12      49
       3       4
       4      72
       5     232
       6     287
       7     289
       8     185
       9     149
      10     112
      11      81
      12      50
       3       7
       4      79
       5     236
       6     260
       7     244
       8     158
       9     154
      10     105
      11      83
      12      75
       3       5
       4      82
       5     226
       6     259
       7     308
       8     188
       9     183
      10     119
      11      91
      12      54
       3       4
       4      82
       5     211
       6     244
       7     264
       8     202
       9     153
      10     110
      11     101
      12      58
       3       4
       4      85
       5     256
       6     292
       7     259
       8     207
       9     175
      10      91
      11      67
      12      56
       3       2
       4      95
       5     252
       6     278
       7     254
       8     194
       9     120
      10     114
      11     111
      12      48
       3       2
       4      70
       5     247
       6     281
       7     304
       8     182
       9     179
      10     110
      11      83
      12      33
       3       5
       4      88
       5     227
       6     271
       7     279
       8     226
       9     152
      10     112
      11      78
      12      65
       3       3
       4      80
       5     225
       6     291
       7     242
       8     195
       9     151
      10     118
      11      83
      12      72
       3       6
       4      66
       5     225
       6     282
       7     284
       8     204
       9     169
      10     106
      11      87
      12      35
       3       2
       4      86
       5     240
       6     315
       7     302
       8     223
       9     133
      10      97
      11      77
      12      47
       3       2
       4      56
       5     222
       6     303
       7     270
       8     224
       9     167
      10     127
      11      60
      12      29
       3       8
       4      75
       5     224
       6     290
       7     261
       8     225
       9     146
      10     140
      11      85
      12      34
       3       3
       4      72
       5     242
       6     280
       7     279
       8     210
       9     182
      10      90
      11      75
      12      33
       3       1
       4      76
       5     232
       6     286
       7     267
       8     219
       9     152
      10      98
      11      78
      12      49
       3       3
       4      80
       5     229
       6     287
       7     281
       8     231
       9     189
      10     105
      11      90
      12      42
       3       5
       4      64
       5     221
       6     254
       7     258
       8     182
       9     165
      10     116
      11     103
      12      44
       3       9
       4      71
       5     245
       6     279
       7     286
       8     196
       9     165
      10     106
      11      58
      12      42
       3      10
       4      86
       5     224
       6     277
       7     265
       8     165
       9     153
      10     100
      11      90
      12      80
       3       5
       4      75
       5     228
       6     264
       7     244
       8     190
       9     147
      10      88
      11     106
      12      79
       3       8
       4      61
       5     217
       6     285
       7     236
       8     185
       9     151
      10     126
      11      99
      12      36
       3       4
       4      72
       5     219
       6     299
       7     249
       8     198
       9     160
      10     137
      11      88
      12      30
       3       2
       4      71
       5     232
       6     268
       7     241
       8     175
       9     140
      10     147
      11      98
      12      66
       3       3
       4      61
       5     254
       6     284
       7     261
       8     168
       9     153
      10     119
      11      75
      12      58
       3       3
       4      59
       5     221
       6     268
       7     250
       8     182
       9     177
      10     110
      11      62
      12      41
       3       4
       4      56
       5     221
       6     246
       7     231
       8     169
       9     135
      10     101
      11     105
      12      42
       3       6
       4      83
       5     196
       6     284
       7     226
       8     195
       9     170
      10     101
      11     109
      12      52
       3       9
       4      83
       5     215
       6     289
       7     278
       8     244
       9     165
      10      88
      11      88
      12      45
       3       5
       4      78
       5     230
       6     252
       7     226
       8     203
       9     114
      10     125
      11      93
      12      47
       3       1
       4      75
       5     212
       6     249
       7     247
       8     203
       9     152
      10     109
      11      67
      12      46
       3       9
       4      73
       5     231
       6     283
       7     273
       8     160
       9     149
      10     106
      11      86
      12      56
       3       4
       4      90
       5     230
       6     264
       7     238
       8     204
       9     157
      10     138
      11     108
      12      77
       3       1
       4      79
       5     229
       6     276
       7     223
       8     163
       9     190
      10     110
      11     108
      12      45
       3       3
       4      66
       5     240
       6     234
       7     201
       8     171
       9     178
      10     106
      11     102
      12      60
       3       5
       4      52
       5     217
       6     267
       7     207
       8     162
       9     155
      10     103
      11      78
      12      70
       3       1
       4      71
       5     218
       6     277
       7     265
       8     184
       9     169
      10     101
      11     100
      12      41
       3       6
       4      69
       5     242
       6     258
       7     254
       8     169
       9     167
      10     151
      11      87
      12      40
       3       2
       4      62
       5     213
       6     271
       7     224
       8     193
       9     164
      10     134
      11     118
      12      40
       3       5
       4      87
       5     229
       6     292
       7     291
       8     202
       9     180
      10     114
      11     101
      12      50
       3       4
       4      68
       5     226
       6     264
       7     225
       8     186
       9     137
      10     101
      11     101
      12      42
       3       8
       4      63
       5     224
       6     280
       7     270
       8     192
       9     162
      10      88
      11      81
      12      67
       3       4
       4      58
       5     217
       6     261
       7     244
       8     191
       9     170
      10     123
      11     112
      12      48
       3       3
       4      90
       5     231
       6     312
       7     236
       8     207
       9     155
      10     120
      11      98
      12      24
       3       2
       4      86
       5     231
       6     270
       7     252
       8     204
       9     178
      10     122
      11      92
      12      73
       3      10
       4      79
       5     226
       6     290
       7     264
       8     186
       9     155
      10     114
      11      96
      12      45
       3       5
       4      80
       5     206
       6     286
       7     244
       8     193
       9     209
      10     101
      11      84
      12      52
       3       2
       4      69
       5     209
       6     285
       7     222
       8     205
       9     143
      10      96
      11      93
      12      36
       3       9
       4      73
       5     221
       6     292
       7     247
       8     209
       9     196
      10      85
      11      86
      12      50
       3       6
       4      68
       5     236
       6     282
       7     209
       8     186
       9     154
      10     143
      11      99
      12      50
       3       5
       4      63
       5     230
       6     286
       7     239
       8     208
       9     169
      10      98
      11      95
      12      37
       3       5
       4      74
       5     236
       6     278
       7     261
       8     235
       9     154
      10     139
      11      69
      12      40
       3       4
       4      69
       5     221
       6     231
       7     267
       8     177
       9     158
      10     151
      11      93
      12      65
       3       4
       4      66
       5     219
       6     279
       7     239
       8     181
       9     158
      10     136
      11      93
      12      59
       3       3
       4      63
       5     239
       6     256
       7     272
       8     183
       9     168
      10     121
      11      98
      12      61
       3       7
       4      73
       5     232
       6     302
       7     285
       8     192
       9     211
      10      90
      11      70
      12      24
       3       4
       4      74
       5     233
       6     255
       7     229
       8     182
       9     146
      10     146
      11      81
      12      65
       3       2
       4      66
       5     235
       6     267
       7     218
       8     163
       9     125
      10     108
      11      86
      12      35
       3       2
       4      68
       5     249
       6     303
       7     265
       8     192
       9     180
      10     114
      11      97
      12      37
       3       5
       4      71
       5     245
       6     278
       7     248
       8     174
       9     181
      10     114
      11      64
      12      62
       3       4
       4      84
       5     228
       6     267
       7     252
       8     189
       9     171
      10     133
      11     103
      12      50
       3       3
       4      63
       5     231
       6     251
       7     255
       8     164
       9     135
      10     120
      11      96
      12      63
       3       2
       4      79
       5     221
       6     264
       7     269
       8     166
       9     174
      10     133
      11      96
      12      61
       3       3
       4      80
       5     228
       6     295
       7     273
       8     193
       9     178
      10     104
      11      78
      12      26
       3       4
       4      75
       5     227
       6     317
       7     255
       8     188
       9     160
      10     101
      11      58
      12      48
       3       5
       4      77
       5     232
       6     252
       7     246
       8     146
       9     152
      10     100
      11     101
      12      84
       3       5
       4      76
       5     246
       6     256
       7     253
       8     186
       9     127
      10      92
      11      98
      12      59
       3       5
       4      81
       5     188
       6     274
       7     256
       8     216
       9     157
      10     116
      11      69
      12      72
       3       6
       4      76
       5     209
       6     250
       7     249
       8     212
       9     150
      10     113
      11     111
      12      45
       3       5
       4      92
       5     223
       6     308
       7     298
       8     186
       9     174
      10     116
      11      76
      12      48
       3       1
       4      67
       5     206
       6     279
       7     269
       8     185
       9     133
      10     104
      11      91
      12      75
       3       4
       4      64
       5     210
       6     261
       7     253
       8     172
       9     155
      10     105
      11      80
      12      54
       3       3
       4      54
       5     256
       6     289
       7     255
       8     235
       9     149
      10      73
      11      80
      12      53
       3       3
       4      69
       5     224
       6     280
       7     238
       8     175
       9     164
      10     146
      11      72
      12      59
       3       7
       4      80
       5     244
       6     288
       7     273
       8     195
       9     160
      10     124
      11      70
      12      42
       3       5
       4      83
       5     246
       6     245
       7     258
       8     194
       9     146
      10     117
      11      95
      12      59
       3       5
       4      67
       5     269
       6     262
       7     282
       8     208
       9     121
      10     112
      11      91
      12      45
       3       1
       4      82
       5     228
       6     250
       7     241
       8     165
       9     195
      10     110
      11     107
      12      43
       3       7
       4      88
       5     221
       6     278
       7     249
       8     227
       9     186
      10     100
      11      94
      12      58
       3       3
       4      78
       5     217
       6     275
       7     247
       8     195
       9     169
      10     109
      11      87
      12      51
       3       6
       4      72
       5     235
       6     264
       7     254
       8     183
       9     159
      10     144
      11      99
      12      30
       3       5
       4      81
       5     244
       6     302
       7     299
       8     196
       9     153
      10      91
      11      90
      12      60
       3       5
       4      73
       5     232
       6     243
       7     232
       8     184
       9     150
      10     112
      11      77
      12      77
       3       8
       4      69
       5     223
       6     250
       7     262
       8     192
       9     166
      10     121
      11      81
      12      32
       3       5
       4      70
       5     221
       6     285
       7     239
       8     166
       9     138
      10      95
      11      89
      12      67
       3       5
       4      78
       5     233
       6     254
       7     256
       8     215
       9     136
      10     136
      11      87
      12      39
       3       6
       4      63
       5     228
       6     287
       7     272
       8     225
       9     139
      10     100
      11      75
      12      41
       3      10
       4      68
       5     225
       6     278
       7     288
       8     159
       9     148
      10      96
      11      76
      12      58
       3       2
       4      67
       5     256
       6     272
       7     277
       8     143
       9     139
      10     101
      11     112
      12      32
       3       4
       4      65
       5     258
       6     309
       7     234
       8     170
       9     149
      10     115
      11      81
      12      47
       3       7
       4      79
       5     248
       6     290
       7     271
       8     188
       9     151
      10      99
      11      84
      12      36
       3       5
       4      70
       5     218
       6     292
       7     269
       8     208
       9     147
      10     109
      11     100
      12      30
       3       3
       4      62
       5     230
       6     287
       7     257
       8     209
       9     173
      10      93
      11      81
      12      63
       3       6
       4      73
       5     219
       6     283
       7     308
       8     213
       9     122
      10     114
      11      69
      12      35
       3       2
       4      72
       5     221
       6     292
       7     268
       8     190
       9     166
      10     106
      11     105
      12      53
       3       5
       4      68
       5     239
       6     281
       7     257
       8     172
       9     171
      10     103
      11      69
      12      40
