      10      91
      11      94
      12      53
       3       3
       4      75
       5     210
       6     238
       7     241
       8     172
       9     163
      10     119
      11      74
      12      42
       3       4
       4      65
       5     221
       6     207
       7     209
       8     161
       9     164
      10      81
      11      93
      12      55
       3       6
       4      65
       5     226
       6     226
       7     185
       8     163
       9     144
      10     125
      11      67
      12      49
       3       6
       4      79
       5     215
       6     250
       7     219
       8     196
       9     162
      10      88
      11      62
      12      42
       3       8
       4      82
       5     229
       6     284
       7     216
       8     198
       9     123
      10     111
      11      95
      12      50
       3       8
       4      70
       5     208
       6     226
       7     223
       8     157
       9     145
      10     103
      11      95
      12      60
       3       5
       4      86
       5     209
       6     251
       7     204
       8     194
       9     138
      10     108
      11      80
      12      64
       3       6
       4      68
       5     181
       6     256
       7     209
       8     218
       9     144
      10     115
      11      85
      12      64
       3       6
       4      64
       5     219
       6     241
       7     226
       8     155
       9     126
      10     101
      11      92
      12      65
       3       3
       4      65
       5     226
       6     245
       7     256
       8     180
       9     139
      10      99
      11      81
      12      31
       3       5
       4      66
       5     203
       6     253
       7     260
       8     191
       9     156
      10     106
      11     105
      12      53
       3       7
       4      71
       5     206
       6     223
       7     240
       8     196
       9     160
      10     117
      11     106
      12      44
       3       4
       4      77
       5     191
       6     258
       7     235
       8     181
       9     161
      10     116
      11      92
      12      32
       3       4
       4      68
       5     216
       6     234
       7     223
       8     173
       9     155
      10     107
      11      86
      12      65
       3       4
       4      67
       5     235
       6     279
       7     240
       8     162
       9     115
      10      92
      11      91
      12      57
       3       5
       4      71
       5     215
       6     243
       7     215
       8     143
       9     140
      10     121
      11      89
      12      46
       3       4
       4      83
       5     217
       6     218
       7     253
       8     198
       9     181
      10      88
      11      83
      12      70
       3       3
       4      76
       5     223
       6     278
       7     241
       8     186
       9     151
      10      96
      11      63
      12      38
       3       5
       4      71
       5     173
       6     248
       7     201
       8     173
       9     144
      10     119
      11     100
      12      62
       3      10
       4      79
       5     210
       6     254
       7     216
       8     196
       9     157
      10      93
      11      94
      12      54
       3       5
       4      60
       5     210
       6     279
       7     236
       8     164
       9     159
      10     130
      11      94
      12      57
       3       5
       4      81
       5     209
       6     232
       7     197
       8     171
       9     189
      10     101
      11      86
      12      60
       3       6
       4      87
       5     210
       6     268
       7     197
       8     167
       9     172
      10     114
      11      93
      12      65
       3       6
       4      79
       5     201
       6     263
       7     227
       8     177
       9     169
      10     141
      11      79
      12      51
       3       7
       4      59
       5     226
       6     272
       7     261
       8     176
       9     151
      10      95
      11      71
      12      58
       3       7
       4      69
       5     209
       6     252
       7     231
       8     184
       9     178
      10     102
      11      70
      12      57
       3       4
       4      76
       5     231
       6     254
       7     209
       8     146
       9     156
      10      99
      11      96
      12      56
       3       5
       4      51
       5     222
       6     232
       7     189
       8     142
       9     162
      10     122
      11     100
      12      38
       3       3
       4      64
       5     211
       6     253
       7     217
       8     174
       9     158
      10     123
      11      90
      12      60
       3       6
       4      71
       5     225
       6     255
       7     224
       8     175
       9     150
      10     109
      11      89
      12      52
       3       5
       4      74
       5     201
       6     253
       7     244
       8     155
       9     163
      10     124
      11     114
      12      51
       3       3
       4      61
       5     243
       6     252
       7     232
       8     193
       9     146
      10     132
      11      83
      12      38
       3       3
       4      69
       5     239
       6     250
       7     249
       8     189
       9     166
      10     121
      11      68
      12      45
       3       1
       4      69
       5     192
       6     273
       7     198
       8     192
       9     136
      10     159
      11      93
      12      43
       3       4
       4      72
       5     219
       6     213
       7     215
       8     181
       9     126
      10     130
      11     101
      12      43
       3       3
       4      68
       5     223
       6     267
       7     240
       8     184
       9     143
      10      89
      11      88
      12      38
       3       6
       4      71
       5     231
       6     255
       7     222
       8     189
       9     126
      10     103
      11      95
      12      52
       3       9
       4      76
       5     201
       6     254
       7     256
       8     139
       9     152
      10     146
      11      99
      12      63
       3       4
       4      71
       5     202
       6     252
       7     233
       8     139
       9     133
      10     119
      11     100
      12      89
       3       4
       4      67
       5     181
       6     293
       7     224
       8     145
       9     208
      10      80
      11      80
      12      52
       3       4
       4      61
       5     186
       6     276
       7     212
       8     140
       9     132
      10     105
      11      91
      12      65
       3       5
       4      66
       5     226
       6     236
       7     227
       8     154
       9     185
      10     107
      11      81
      12      65
       3       7
       4      68
       5     196
       6     254
       7     247
       8     157
       9     105
      10      97
      11      80
      12      41
       3       2
       4      74
       5     212
       6     296
       7     248
       8     144
       9     157
      10      76
      11      89
      12      43
       3       4
       4      66
       5     195
       6     242
       7     252
       8     151
       9     149
      10      97
      11      82
      12      64
       3       5
       4      76
       5     191
       6     254
       7     246
       8     169
       9     174
      10     113
      11      72
      12      40
       3       5
       4      78
       5     211
       6     249
       7     254
       8     167
       9     171
      10     111
      11      71
      12      42
       3       7
       4      77
       5     218
       6     214
       7     254
       8     159
       9     157
      10     108
      11     110
      12      35
       3       6
       4      73
       5     238
       6     253
       7     231
       8     172
       9     115
      10     133
      11      68
      12      56
       3       3
       4      75
       5     209
       6     246
       7     199
       8     173
       9     158
      10     123
      11      93
      12      63
       3       6
       4      73
       5     211
       6     242
       7     230
       8     171
       9     156
      10     143
      11      87
      12      49
       3      10
       4      63
       5     246
       6     241
       7     229
       8     172
       9     102
      10     108
      11     103
      12      52
       3       5
       4      68
       5     194
       6     234
       7     217
       8     182
       9     161
      10     113
      11      67
      12      61
       3       6
       4      81
       5     208
       6     262
       7     215
       8     165
       9     152
      10     131
      11      97
      12      70
       3       7
       4      59
       5     221
       6     274
       7     216
       8     176
       9     112
      10      85
      11      68
      12      44
       3       5
       4      73
       5     232
       6     240
       7     226
       8     161
       9     159
      10     107
      11      65
      12      57
       3       8
       4      70
       5     238
       6     246
       7     215
       8     157
       9     130
      10     117
      11     121
      12      40
       3       3
       4      72
       5     210
       6     253
       7     220
       8     176
       9     181
      10      79
      11      76
      12      57
       3       5
       4      60
       5     200
       6     221
       7     222
       8     170
       9     161
      10     103
      11      94
      12      63
       3       7
       4      68
       5     210
       6     257
       7     249
       8     198
       9     173
      10      95
      11      91
      12      57
       3       4
       4      77
       5     230
       6     270
       7     244
       8     178
       9     170
      10     108
      11     114
      12      33
       3       3
       4      80
       5     198
       6     249
       7     214
       8     168
       9     107
      10      87
      11     105
      12      51
       3       2
       4      58
       5     203
       6     225
       7     262
       8     171
       9     140
      10     104
      11     111
      12      42
       3       6
       4      90
       5     195
       6     274
       7     220
       8     178
       9     145
      10     137
      11      86
      12      81
       3       3
       4      64
       5     197
       6     260
       7     211
       8     163
       9     138
      10     107
      11     105
      12      69
       3       3
       4      69
       5     229
       6     253
       7     230
       8     138
       9     149
      10      86
      11     104
      12      56
       3       7
       4      64
       5     221
       6     245
       7     256
       8     160
       9     133
      10      84
      11     116
      12      60
       3       5
       4      63
       5     241
       6     276
       7     265
       8     176
       9     131
      10      86
      11      86
      12      63
       3       5
       4      69
       5     195
       6     254
       7     225
       8     184
       9     131
      10      91
      11      98
      12      59
       3       7
       4      69
       5     219
       6     234
       7     209
       8     130
       9     170
      10     127
      11      84
      12      54
       3       4
       4      69
       5     219
       6     241
       7     205
       8     191
       9     167
      10     137
      11      92
      12      34
       3       4
       4      79
       5     228
       6     258
       7     244
       8     164
       9     166
      10     115
      11      80
      12      79
       3       6
       4      60
       5     226
       6     217
       7     227
       8     168
       9     141
      10      90
      11     114
      12      49
       3       5
       4      65
       5     240
       6     259
       7     239
       8     169
       9     136
      10     130
      11      68
      12      50
       3       6
       4      60
       5     215
       6     249
       7     234
       8     142
       9     159
      10     100
      11     113
      12      46
       3       5
       4      71
       5     215
       6     217
       7     212
       8     176
       9     124
      10     110
      11     112
      12      50
       3       3
       4      68
       5     218
       6     236
       7     220
       8     181
       9     185
      10     119
      11      89
      12      33
       3       3
       4      82
       5     189
       6     273
       7     234
       8     152
       9     141
      10     121
      11      83
      12      41
       3       6
       4      64
       5     218
       6     221
       7     203
       8     176
       9     157
      10      90
      11      93
      12      61
       3      12
       4      65
       5     213
       6     234
       7     229
       8     186
       9     133
      10      95
      11      61
      12      82
       3       5
       4      82
       5     210
       6     235
       7     228
       8     147
       9     138
      10     119
      11     109
      12      21
       3       6
       4      64
       5     214
       6     256
       7     235
       8     147
       9     119
      10     130
      11      86
      12      79
       3       4
       4      71
       5     220
       6     247
       7     188
       8     139
       9     125
      10     100
      11      93
      12      57
       3       2
       4      67
       5     212
       6     283
       7     221
       8     169
       9     155
      10     122
      11      89
      12      41
       3       7
       4      77
       5     224
       6     268
       7     226
       8     182
       9     147
      10     142
      11      77
      12      50
       3       4
       4      71
       5     216
       6     255
       7     200
       8     155
       9     177
      10     111
      11      86
      12      59
       3       4
       4      58
       5     239
       6     227
       7     206
       8     194
       9     162
      10     117
      11      61
      12      70
       3       3
       4      66
       5     225
       6     234
       7     222
       8     144
       9     146
      10     108
      11      62
      12      57
       3      10
       4      64
       5     215
       6     242
       7     199
       8     154
       9     175
      10     123
      11      72
      12      44
       3       8
       4      70
       5     198
       6     236
       7     223
       8     154
       9     141
      10      95
      11      96
      12      63
       3       6
       4      71
       5     229
       6     239
       7     235
       8     183
       9     174
      10     100
      11      87
      12      56
       3       8
       4      68
       5     238
       6     249
       7     234
       8     147
       9     133
      10     110
      11      97
      12      60
       3       2
       4      85
       5     229
       6     246
       7     238
       8     142
       9     166
      10     123
      11     103
      12      50
       3       7
       4      65
       5     223
       6     219
       7     210
       8     153
       9     131
      10     114
      11      78
      12      73
       3       2
       4      64
       5     223
       6     250
       7     237
       8     129
       9     132
      10      84
      11      71
      12      40
       3       8
       4      79
       5     203
       6     256
       7     230
       8     175
       9     165
      10     111
      11     106
      12      54
       3       6
       4      83
       5     215
       6     244
       7     257
       8     165
       9     144
      10     120
      11     107
      12      57
       3       6
       4      75
       5     208
       6     257
       7     228
       8     173
       9     112
      10      96
      11      73
      12      90
       3       6
       4      73
       5     200
       6     209
       7     234
       8     140
       9     127
      10     104
      11      87
      12      54
       3      10
       4      76
       5     219
       6     251
       7     241
       8     164
       9     158
      10     119
      11      78
      12      46
       3       3
       4      66
       5     202
       6     248
       7     223
       8     177
       9     134
      10     127
      11     106
      12      35
       3       3
       4      64
       5     230
       6     226
       7     225
       8     157
       9     135
      10      95
      11     102
      12      76
       3       6
       4      63
       5     201
       6     238
       7     255
       8     139
       9     149
      10     112
      11      80
      12      43
       3       6
       4      66
       5     233
       6     194
       7     231
       8     175
       9     144
      10      85
      11      89
      12      73
       3       3
       4      74
       5     212
       6     262
       7     206
       8     170
       9     134
      10     127
      11      98
      12      50
       3       0
       4      72
       5     219
       6     254
       7     180
       8     208
       9     176
      10     114
      11      86
      12      84
       3       5
       4      78
       5     226
       6     285
       7     256
       8     168
       9     134
      10      98
      11      80
      12      30
       3       7
       4      65
       5     214
       6     235
       7     224
       8     185
       9     128
      10      79
      11      90
      12      75
       3       4
       4      68
       5     228
       6     263
       7     210
       8     146
       9     124
      10     124
      11      66
      12      55
       3       2
       4      77
       5     207
       6     249
       7     192
       8     181
       9     178
      10     119
      11      98
      12      41
       3       6
       4      84
       5     199
       6     283
       7     230
       8     178
       9     145
      10     116
      11      96
      12      45
       3       7
       4      67
       5     205
       6     271
       7     232
       8     186
       9     149
      10     113
      11     109
      12      33
       3       5
       4      70
       5     211
       6     260
       7     223
       8     168
       9     164
      10     105
      11      81
      12      50
       3       6
       4      69
       5     205
       6     212
       7     208
       8     174
       9     156
      10      89
      11      65
      12      62
       3       1
       4      67
       5     235
       6     201
       7     198
       8     141
       9     160
      10     108
      11     115
      12      58
       3       6
       4      75
       5     203
       6     233
       7     197
       8     194
       9     136
      10      99
      11      90
      12      73
       3       5
       4      75
       5     208
       6     252
       7     219
       8     163
       9     165
      10      82
      11     106
      12      55
       3       4
       4      66
       5     216
       6     245
       7     248
       8     172
       9     142
      10     129
      11      91
      12      59
       3       4
       4      75
       5     202
       6     229
       7     243
       8     155
       9     148
      10     132
      11      96
      12      43
       3       2
       4      76
       5     236
       6     235
       7     226
       8     175
       9     159
      10     143
      11      66
      12      70
       3      10
       4      84
       5     185
       6     255
       7     190
       8     198
       9     155
      10     132
      11     111
      12      71
       3       2
       4      71
       5     205
       6     241
       7     225
       8     177
       9     166
      10     113
      11      93
      12      56
       3       7
       4      50
       5     219
       6     237
       7     226
       8     170
       9     149
      10      84
      11      87
      12      60
       3       6
       4      57
       5     215
       6     233
       7     187
       8     176
       9     130
      10     125
      11      93
      12      89
       3       4
       4      79
       5     182
       6     223
       7     210
       8     186
       9     154
      10     142
      11      86
      12      63
       3       7
       4      79
       5     207
       6     240
       7     230
       8     180
       9     116
      10     126
      11     107
      12      54
       3       5
       4      55
       5     224
       6     248
       7     205
       8     173
       9     135
      10      95
      11      75
      12      65
       3       9
       4      72
       5     216
       6     257
       7     236
       8     164
       9     171
      10     111
      11      96
      12      56
       3       4
       4      75
       5     238
       6     246
       7     218
       8     144
       9     144
      10      94
      11      78
      12      69
       3       3
       4      65
       5     215
       6     218
       7     178
       8     181
       9     153
      10     116
      11     126
      12      57
       3       6
       4      66
       5     213
       6     240
       7     237
       8     189
       9     167
      10     109
      11     111
      12      33
       3       3
       4      88
       5     230
       6     267
       7     250
       8     149
       9     135
      10     123
      11      91
      12      70
       3       6
       4      76
       5     210
       6     264
       7     218
       8     191
       9     130
      10     123
      11      96
      12      95
       3       4
       4      64
       5     222
       6     237
       7     204
       8     197
       9     126
      10     117
      11     114
      12      65
       3       4
       4      72
       5     200
       6     255
       7     223
       8     186
       9     179
      10     115
      11      78
      12      50
       3       3
       4      62
       5     214
       6     246
       7     219
       8     149
       9     161
      10     105
      11     100
      12      50
       3       8
       4      72
       5     203
       6     260
       7     234
       8     143
       9     134
      10      89
      11      80
      12      76
       3       7
       4      78
       5     203
       6     215
       7     225
       8     167
       9     151
      10     122
      11      81
      12      51
       3       8
       4      77
       5     208
       6     252
       7     248
       8     204
       9     181
      10      97
      11      93
      12      63
       3       3
       4      71
       5     222
       6     232
       7     220
       8     170
       9     117
      10     116
      11      78
      12      52
       3       6
       4      71
       5     189
       6     252
       7     250
       8     163
       9     137
      10     101
      11      79
      12      54
       3       7
       4      69
       5     227
       6     253
       7     248
       8     180
       9     164
      10      94
      11      95
      12      52
       3       7
       4      67
       5     213
       6     242
       7     230
       8     193
       9     136
      10      92
      11      77
      12      66
       3       2
       4      71
       5     221
       6     272
       7     207
       8     179
       9     173
      10      97
      11      99
      12      53
       3      10
       4      82
       5     229
       6     249
       7     224
       8     196
       9     126
      10     120
      11      63
      12      65
       3       5
       4      67
       5     223
       6     236
       7     234
       8     182
       9     146
      10      89
      11     104
      12      46
       3       7
       4      78
       5     228
       6     242
       7     243
       8     179
       9     137
      10     111
      11      89
      12      58
       3       6
       4      59
       5     220
       6     238
       7     218
       8     196
       9     169
      10     120
      11      59
      12      61
       3       5
       4      80
       5     225
       6     230
       7     216
       8     197
       9     153
      10     117
      11      91
      12      64
       3       3
       4      81
       5     208
       6     240
       7     221
       8     163
       9     151
      10     138
      11      74
      12      53
       3      11
       4      77
       5     242
       6     235
       7     229
       8     162
       9     169
      10     107
      11      51
      12      42
       3       4
       4      67
       5     224
       6     248
       7     207
       8     133
       9     153
      10      91
      11     102
      12      56
       3      10
       4      84
       5     194
       6     242
       7     238
       8     148
       9     122
      10      81
      11      67
      12      60
       3       4
       4      71
       5     202
       6     227
       7     207
       8     172
       9     158
      10      88
      11      85
      12      80
       3       9
       4      54
       5     213
       6     273
       7     216
       8     164
       9     139
      10      99
      11     106
      12      77
       3       3
       4      62
       5     221
       6     232
       7     265
       8     157
       9     139
      10     117
      11      78
      12      54
       3       7
       4      66
       5     224
       6     288
       7     219
       8     155
       9     179
      10     107
      11      87
      12      51
       3       6
       4      59
       5     216
       6     261
       7     235
       8     180
       9     144
      10     126
      11     107
      12      51
       3       2
       4      61
       5     201
       6     227
       7     233
       8     197
       9     140
      10     120
      11     110
      12      51
       3       7
       4      75
       5     213
       6     270
       7     264
       8     205
       9     146
      10     108
      11      71
      12      33
       3       5
       4      73
       5     238
       6     258
       7     201
       8     189
       9     164
      10     115
      11      82
      12      44
       3       5
       4      72
       5     210
       6     249
       7     244
       8     211
       9     170
      10      94
      11      84
      12      48
       3       4
       4      61
       5     215
       6     232
       7     205
       8     159
       9     168
      10     112
      11      86
      12      65
       3       6
       4      59
       5     216
       6     239
       7     218
       8     176
       9     145
      10     126
      11      81
      12      56
       3       3
       4      71
       5     229
       6     215
       7     215
       8     140
       9     154
      10     105
      11      64
      12      36
       3       0
       4      66
       5     197
       6     250
       7     203
       8     180
       9     128
      10     125
      11      91
      12      54
       3       4
       4      64
       5     220
       6     273
       7     195
       8     155
       9     159
      10     120
      11     125
      12      78
       3       5
       4      75
       5     184
       6     291
       7     234
       8     184
       9     122
      10     108
      11      79
      12      64
       3       1
       4      64
       5     231
       6     237
       7     214
       8     155
       9     171
      10      96
      11      97
      12      60
       3       6
       4      66
       5     193
       6     216
       7     224
       8     181
       9     155
      10      77
      11      94
      12      74
       3       6
       4      84
       5     208
       6     236
       7     232
       8     194
       9     163
      10      95
      11     103
      12      53
       3       6
       4      83
       5     201
       6     243
       7     249
       8     204
       9     144
      10      88
      11      95
      12      59
       3      10
       4      71
       5     222
       6     262
       7     243
       8     176
       9     153
      10     102
      11      87
      12      66
       3       5
       4      51
       5     207
       6     259
       7     239
       8     178
       9     147
      10     116
      11     112
      12      42
       3       1
       4      64
       5     222
       6     230
       7     206
       8     136
       9     160
      10     106
      11     109
      12      68
       3       8
       4      73
       5     217
       6     272
       7     233
       8     198
       9     145
      10     106
      11      87
      12      58
       3       8
       4      65
       5     193
       6     224
       7     181
       8     165
       9     142
      10     129
      11      99
      12      72
       3       7
       4      72
       5     203
       6     217
       7     242
       8     172
       9     128
      10     155
      11     113
      12      49
       3       4
       4      79
       5     213
       6     241
       7     231
       8     145
       9     143
      10     101
      11      92
      12      42
       3       4
       4      63
       5     209
       6     254
       7     214
       8     167
       9     126
      10      86
      11      57
      12      45
       3       7
       4      71
       5     207
       6     234
       7     197
       8     182
       9     159
      10     117
      11      91
      12      46
       3       3
       4      72
       5     198
       6     245
       7     214
       8     158
       9     175
      10     103
      11     110
      12      43
       3       9
       4      82
       5     204
       6     216
       7     200
       8     200
       9     122
      10     139
      11      54
      12      47
       3       7
       4      68
       5     192
       6     239
       7     204
       8     155
       9     172
      10     127
      11     104
      12      70
       3       7
       4      71
       5     227
       6     228
       7     216
       8     153
       9     174
      10     115
      11      93
      12      66
       3       5
       4      70
       5     208
       6     254
       7     194
       8     164
       9     149
      10     123
      11      77
      12      81
       3       7
       4      80
       5     234
       6     259
       7     253
       8     176
       9     147
      10     112
      11     115
      12      64
       3       6
       4      70
       5     190
       6     267
       7     223
       8     184
       9     148
      10     107
      11      77
      12      66
       3       8
       4      72
       5     215
       6     286
       7     234
       8     204
       9     111
      10      89
      11      81
      12      72
       3       5
       4      75
       5     206
       6     277
       7     238
       8     185
       9     159
      10      99
      11      66
      12      57
       3      12
       4      74
       5     234
       6     272
       7     221
       8     135
       9     159
      10     102
      11     105
      12      32
       3       5
       4      88
       5     219
       6     283
       7     254
       8     223
       9     159
      10      80
      11      79
      12      52
       3       4
       4      76
       5     223
       6     248
       7     241
       8     203
       9     167
      10      79
      11      99
      12      66
       3       6
       4      64
       5     214
       6     228
       7     215
       8     154
       9     134
      10      92
      11      87
      12      72
       3       3
       4      67
       5     232
       6     233
       7     205
       8     138
       9     141
      10     120
      11     107
      12      53
       3       4
       4      81
       5     199
       6     205
       7     212
       8     172
       9     152
      10     109
      11      75
      12      74
       3       5
       4      68
       5     224
       6     245
       7     223
       8     157
       9     137
      10     101
      11     120
      12      62
       3       6
       4      66
       5     198
       6     256
       7     220
       8     151
       9     170
      10      99
      11     109
      12      46
       3       2
       4      64
       5     198
       6     204
       7     235
       8     164
       9     161
      10     114
      11     107
      12      54
       3       8
       4      76
       5     228
       6     230
       7     168
       8     193
       9     144
      10     136
      11     105
      12      52
       3       4
       4      75
       5     227
       6     219
       7     209
       8     221
       9     174
      10      94
      11      90
      12      58
       3       2
       4      74
       5     202
       6     205
       7     246
       8     133
       9     144
      10     115
      11      76
      12      59
       3       2
       4      80
       5     195
       6     285
       7     260
       8     167
       9     148
      10     116
      11      92
      12      42
       3       4
       4      72
       5     190
       6     243
       7     210
       8     182
       9     138
      10     106
      11      81
      12      47
       3       3
       4      72
       5     214
       6     246
       7     218
       8     159
       9     171
      10     138
      11      84
      12      38
       3       4
       4      70
       5     225
       6     231
       7     183
       8     174
       9     128
      10     130
      11      93
      12      53
       3       9
       4      77
       5     203
       6     249
       7     209
       8     166
       9     110
      10     117
      11     109
      12      56
       3       4
       4      80
       5     196
       6     260
       7     216
       8     186
       9     133
      10     104
      11      61
      12      57
       3       4
       4      79
       5     193
       6     284
       7     239
       8     203
       9     161
      10     122
      11     101
      12      73
       3       5
       4      68
       5     206
       6     258
       7     228
       8     150
       9     163
      10     116
      11      77
      12      70
       3       9
       4      68
       5     214
       6     258
       7     193
       8     175
       9     160
      10     124
      11      94
      12      71
       3       6
       4      61
       5     226
       6     249
       7     231
       8     157
       9     150
      10     101
      11      77
      12      52
       3       5
       4      75
       5     191
       6     220
       7     231
       8     165
       9     185
      10     110
      11      89
      12      69
       3       7
       4      78
       5     209
       6     247
       7     221
       8     157
       9     141
      10     108
      11      92
      12      57
       3       4
       4      69
       5     199
       6     253
       7     205
       8     140
       9     160
      10     103
      11      96
      12      36
       3       5
       4      69
       5     216
       6     237
       7     188
       8     180
       9     165
      10     120
      11      94
      12      45
       3       3
       4      66
       5     226
       6     238
       7     245
       8     154
       9     138
      10     125
      11      91
      12      60
       3       1
       4      60
       5     223
       6     220
       7     229
       8     173
       9     142
      10      59
      11      92
      12      58
       3       6
       4      63
       5     219
       6     239
       7     208
       8     148
       9     128
      10      83
      11     107
      12      63
       3       3
       4      63
       5     214
       6     269
       7     204
       8     165
       9     143
      10     145
      11      85
      12      41
       3       5
       4      68
       5     194
       6     228
       7     209
       8     124
       9     146
      10     110
      11     124
      12      64
       3       7
       4      75
       5     200
       6     229
       7     236
       8     167
       9     162
      10     107
      11      94
      12      60
       3       5
       4      75
       5     203
       6     231
       7     245
       8     162
       9     135
      10     116
      11      75
      12      57
       3       4
       4      66
       5     214
       6     237
       7     251
       8     124
       9     145
      10     104
      11      82
      12      73
       3       5
       4      64
       5     237
       6     246
       7     269
       8     159
       9     137
      10     111
      11      85
      12      41
       3       5
       4      70
       5     194
       6     292
       7     251
       8     144
       9     152
      10     110
      11     132
      12      43
       3       9
       4      73
       5     211
       6     258
       7     258
       8     138
       9     169
      10     110
      11      94
      12      43
       3       7
       4      74
       5     207
       6     258
       7     193
       8     155
       9     166
      10     116
      11      87
      12      69
       3       4
       4      79
       5     216
       6     247
       7     224
       8     153
       9     161
      10     132
      11      87
      12      73
       3       7
       4      73
       5     246
       6     282
       7     216
       8     157
       9     131
      10     100
      11      87
      12      47
       3       3
       4      74
       5     195
       6     225
       7     223
       8     144
       9     144
      10      92
      11      97
      12      76
       3       5
       4      75
       5     196
       6     249
       7     207
       8     184
       9     155
      10     125
      11     111
      12      59
       3       8
       4      62
       5     225
       6     276
       7     200
       8     175
       9     135
      10     123
      11      83
      12      45
       3       3
       4      74
       5     256
       6     226
       7     242
       8     163
       9     134
      10     130
      11      77
      12      59
       3       5
       4      82
       5     228
       6     238
       7     208
       8     151
       9     134
      10      83
      11     108
      12      52
       3       7
       4      82
       5     226
       6     266
       7     228
       8     162
       9     162
      10     112
      11      88
      12      72
       3       4
       4      70
       5     239
       6     256
       7     259
       8     149
       9     159
      10     116
      11      93
      12      44
       3       2
       4      69
       5     199
       6     272
       7     217
       8     163
       9     176
      10     114
      11     117
      12      68
       3       5
       4      79
       5     199
       6     253
       7     202
       8     163
       9     139
      10     143
      11     134
      12      72
       3       5
       4      61
       5     209
       6     219
       7     210
       8     171
       9     159
      10      85
      11      87
      12      55
       3       6
       4      72
       5     218
       6     240
       7     221
       8     169
       9     142
      10     103
      11      81
      12      66
       3       4
       4      71
       5     220
       6     253
       7     217
       8     206
       9     127
      10     114
      11     104
      12      76
       3       7
       4      72
       5     209
       6     237
       7     190
       8     149
       9     136
      10      93
      11      77
      12      88
       3       4
       4      80
       5     228
       6     217
       7     232
       8     180
       9     167
      10     109
      11      92
      12      37
       3       4
       4      75
       5     214
       6     209
       7     204
       8     159
       9     137
      10     102
      11      88
      12      76
       3       5
       4      84
       5     201
       6     265
       7     229
       8     200
       9     132
      10      87
      11     106
      12      51
       3       2
       4      73
       5     220
       6     249
       7     211
       8     182
       9     168
      10     109
      11     103
      12      41
       3       5
       4      68
       5     197
       6     252
       7     231
       8     142
       9     162
      10     126
      11     118
      12      61
       3       6
       4      78
       5     244
       6     233
       7     248
       8     188
       9     140
      10     108
      11      90
      12      30
       3       4
       4      78
       5     214
       6     238
       7     197
       8     192
       9     154
      10      95
      11     115
      12      44
       3       4
       4      77
       5     224
       6     241
       7     177
       8     161
       9     113
      10     149
      11      90
      12      63
       3       5
       4      78
       5     216
       6     229
       7     209
       8     139
       9     129
      10     104
      11      76
      12      70
       3       4
       4      76
       5     220
       6     214
       7     215
       8     147
       9     139
      10     108
      11      90
      12      51
       3       4
       4      62
       5     231
       6     244
       7     236
       8     207
       9     135
      10      98
      11      65
      12      62
       3       4
       4      65
       5     208
       6     248
       7     229
       8     166
       9     146
      10     116
      11      88
      12      45
       3       6
       4      65
       5     211
       6     244
       7     225
       8     162
       9     146
      10     122
      11     110
      12      42
